question_id,min_correct_rate,peak_strength,attention_mean,attention_std,attention_var,top5_concentration,top10_concentration,top20_concentration,top50_concentration,coverage_50_ratio,coverage_70_ratio,coverage_80_ratio,coverage_90_ratio,coverage_95_ratio,normalized_entropy,gini,layer_consistency,doc_len,log_doc_len,active_layers
Q83_Sub1,0.0,0.004060066770762205,0.0001078508430509828,0.00030335295014083385,9.202300788047069e-08,0.13268066942691803,0.202461376786232,0.3010770380496979,0.4921245276927948,0.04684684684684685,0.1,0.14954954954954955,0.25045045045045045,0.3792792792792793,0.791497158728877,0.8080683289644288,0.26185728595367147,1110,7.01301578963963,"[23, 27, 24, 25]"
Q83_Sub2,0.4,0.004437537863850594,9.442365262657404e-05,0.0002634042757563293,6.938181229543261e-08,0.11812396347522736,0.1806745082139969,0.26708224415779114,0.41375967860221863,0.0537862703467799,0.1316348195329087,0.20665251238499646,0.35456475583864117,0.5003538570417552,0.8253189215117466,0.7522853675737722,0.324074074074074,1413,7.254177846456518,"[24, 23, 18, 19]"
Q85_Sub2,0.0,0.006281150039285421,0.00010519827628741041,0.0004227992903906852,1.7875923674637306e-07,0.1786823719739914,0.28501588106155396,0.4515211880207062,0.6707788109779358,0.02097315436241611,0.04865771812080537,0.07885906040268456,0.15100671140939598,0.24496644295302014,0.7074486533516173,0.8849145021531499,0.4021164021164021,1192,7.084226422097916,"[23, 27, 24, 25]"
Q87_Sub2,0.0,0.0034036259166896343,8.929712930694222e-05,0.0002731599088292569,7.461633089178576e-08,0.1221352070569992,0.2162158042192459,0.3293446898460388,0.5005495548248291,0.03770739064856712,0.10407239819004525,0.1794871794871795,0.3257918552036199,0.475867269984917,0.7980305067097273,0.7822540582600583,0.4289133926365209,1326,7.190676034332207,"[23, 24, 27, 18]"
Q88_Sub1,1.0,0.004391670227050781,8.988820627564564e-05,0.000252291007200256,6.365075222447558e-08,0.10587727278470993,0.1750965416431427,0.27008765935897827,0.447790265083313,0.046276211135213303,0.10556760665220535,0.16702819956616052,0.28054953000723065,0.39985538684020244,0.803726475428761,0.7969575522749539,0.34391534391534395,1383,7.232733136177615,"[23, 24, 21, 33]"
Q89_Sub1,0.0,0.0057449545711278915,0.00010412769916001707,0.0003755189827643335,1.4101449608006078e-07,0.1484341323375702,0.23486079275608063,0.3670393228530884,0.5930648446083069,0.026765799256505577,0.05947955390334572,0.09442379182156134,0.17695167286245353,0.30408921933085503,0.7399363847873177,0.8610275696299319,0.48410429660429655,1345,7.204892510204673,"[27, 23, 24, 19]"
Q89_Sub2,0.0,0.008949331939220428,0.0001652674691285938,0.0005636719288304448,3.1772606234881096e-07,0.18220026791095734,0.2898596227169037,0.42738157510757446,0.624253511428833,0.03179824561403509,0.0800438596491228,0.1337719298245614,0.25,0.3706140350877193,0.7554048053014727,0.8272425481322558,0.5311662839647914,912,6.816735880594968,"[24, 19, 23, 21]"
Q89_Sub3,0.0,0.005175948143005371,0.00015999680908862501,0.0004447813844308257,1.9783047378041374e-07,0.11214347928762436,0.19487795233726501,0.323097288608551,0.5570874214172363,0.0394990366088632,0.08766859344894026,0.14065510597302505,0.2630057803468208,0.3921001926782274,0.783738140461898,0.8128508631181799,0.4900153609831029,1038,6.946013991099227,"[23, 24, 27, 21]"
Q90_Sub2,1.0,0.008263305760920048,9.373108332511038e-05,0.0003850450157187879,1.4825965877207636e-07,0.17907163500785828,0.255115807056427,0.3541143834590912,0.5456386208534241,0.02673456397199236,0.0668364099299809,0.11266709102482496,0.21133036282622533,0.3411839592616168,0.7481314077613831,0.8474939519080662,0.4934247380710716,1571,7.360103972989152,"[24, 23, 27, 26]"
Q91_Sub1,0.0,0.0037208760622888803,8.041736873565242e-05,0.0002802855451591313,7.855999228922883e-08,0.12182720005512238,0.20893745124340057,0.3374474048614502,0.5458407998085022,0.027649769585253458,0.061224489795918366,0.09282422646477946,0.16063199473337722,0.26003949967083606,0.7422711497168585,0.8710812756751565,0.4198919678371733,1519,7.326465613840322,"[24, 23, 27, 21]"
Q91_Sub2,0.2,0.0029026451520621777,0.00010697630204958841,0.00026344548678025603,6.940352648143744e-08,0.10642854124307632,0.18500715494155884,0.30394574999809265,0.5087409615516663,0.05093555093555094,0.11954261954261955,0.19334719334719336,0.34407484407484407,0.502079002079002,0.8170113041005094,0.7597321294008761,0.3878258281243356,962,6.870053411798126,"[25, 23, 24, 19]"
Q91_Sub3,0.0,0.006588011048734188,0.00010627473966451362,0.0003130832628812641,9.802112543866315e-08,0.11358295381069183,0.16921782493591309,0.24799831211566925,0.3925116956233978,0.049112426035502955,0.11834319526627218,0.1893491124260355,0.3301775147928994,0.47928994082840237,0.8192509427291279,0.7686177393461289,0.32378829133393033,1690,7.43307534889858,"[24, 23, 18, 27]"
Q92_Sub1,0.1,0.006832328159362078,0.00014644510520156473,0.00047577908844687045,2.263657279399922e-07,0.1839037537574768,0.28784823417663574,0.4128858149051666,0.6073676943778992,0.0359955005624297,0.0843644544431946,0.1327334083239595,0.23847019122609675,0.3712035995500562,0.7605213421099157,0.8255659413874468,0.5178571428571429,889,6.7912214627261855,"[23, 24, 19, 21]"
Q92_Sub2,0.0,0.0024767317809164524,9.195179882226512e-05,0.00023342396889347583,5.4486751110971454e-08,0.09973330050706863,0.17886050045490265,0.29358094930648804,0.47000256180763245,0.050966608084358524,0.12390158172231985,0.1977152899824253,0.3427065026362039,0.492091388400703,0.8199066549573468,0.7599392707311827,0.43647957396118003,1138,7.037905963447182,"[23, 18, 24, 27]"
Q93_Sub1,1.0,0.005715911276638508,7.521113002439961e-05,0.0003072259423788637,9.438778647563595e-08,0.19694630801677704,0.284169465303421,0.3754480481147766,0.5470024347305298,0.029496402877697843,0.07697841726618705,0.14028776978417265,0.27482014388489207,0.4237410071942446,0.7595481557608947,0.8179650536784508,0.3928879045158115,1390,7.237778191923443,"[24, 23, 21, 32]"
Q94_Sub1,0.0,0.0056461128406226635,9.153458086075261e-05,0.00027330900775268674,7.469780882729538e-08,0.1349548101425171,0.20806372165679932,0.30641472339630127,0.48921576142311096,0.04665492957746479,0.11003521126760564,0.17341549295774647,0.3265845070422535,0.49559859154929575,0.8046275438119552,0.7735727187013772,0.4588752632230893,1136,7.036148493750536,"[24, 23, 18, 19]"
Q95_Sub2,1.0,0.00913076288998127,0.00012620755296666175,0.0005033988272771239,2.534103771267837e-07,0.19695346057415009,0.2940325140953064,0.40584796667099,0.5966283679008484,0.026463512429831595,0.06655974338412189,0.11387329591018444,0.2165196471531676,0.3368083400160385,0.7397343562453207,0.8496819740647663,0.4189785175700669,1247,7.129297548929373,"[23, 27, 21, 19]"
Q97_Sub2,0.0,0.00482242600992322,0.00011651741078821942,0.0004217023670207709,1.778328879709079e-07,0.1563367247581482,0.2604944705963135,0.42290735244750977,0.6704678535461426,0.024368231046931407,0.05144404332129964,0.07942238267148015,0.14530685920577618,0.24458483754512636,0.7160563390992368,0.8816546980223523,0.4870169082125604,1108,7.011213987350367,"[23, 25, 27, 24]"
Q98_Sub1,0.0,0.005813386756926775,9.527424117550254e-05,0.00039450207259505987,1.5563189492695528e-07,0.23226507008075714,0.3280802071094513,0.45650604367256165,0.6409068703651428,0.024186046511627906,0.062325581395348835,0.10883720930232559,0.2186046511627907,0.3469767441860465,0.7285006052986076,0.848734922384129,0.49321266968325794,1075,6.98100574072173,"[24, 21, 19, 23]"
Q98_Sub2,0.15,0.004756261594593525,0.00011553340300451964,0.00040177590562961996,1.6142386982664902e-07,0.15738950669765472,0.26479458808898926,0.4117808938026428,0.6347293257713318,0.027447392497712716,0.06129917657822507,0.09881061299176579,0.18572735590118938,0.3074107959743824,0.7371243041145801,0.8590228265011193,0.351836509251588,1093,6.9975959829819265,"[23, 27, 25, 18]"
Q99_Sub1,0.0,0.003801472717896104,8.914182399166748e-05,0.0003049953666049987,9.302217307549654e-08,0.15495604276657104,0.2617723047733307,0.3993593752384186,0.6047809720039368,0.028596961572832886,0.06970509383378017,0.11438784629133154,0.225201072386059,0.36282394995531725,0.7520292036345344,0.8395084166275295,0.5739013266998341,1119,7.02108396428914,"[23, 24, 18, 21]"
Q99_Sub2,0.0,0.00985116045922041,0.00011239842569921166,0.0004901012289337814,2.4019922761908674e-07,0.21361684799194336,0.3203624188899994,0.47091588377952576,0.689471423625946,0.019878997407087293,0.046672428694900604,0.08038029386343994,0.16508210890233363,0.2808988764044944,0.7034369586537369,0.8786529394012061,0.47496677571048856,1157,7.05444965813294,"[23, 27, 25, 28]"
Q101_Sub1,0.0,0.00787382572889328,9.848819900071248e-05,0.0003970115794800222,1.5761820293391793e-07,0.2056872695684433,0.29431405663490295,0.3939090669155121,0.5619320273399353,0.028996865203761754,0.07601880877742946,0.1206896551724138,0.219435736677116,0.3401253918495298,0.74665896378648,0.8427737694043211,0.38902193696714243,1276,7.152268856032539,"[23, 24, 25, 27]"
Q101_Sub2,0.0,0.006803683936595917,0.00010222150740446523,0.0004078396304976195,1.6633316590741742e-07,0.18008798360824585,0.27709805965423584,0.4039222002029419,0.6161758303642273,0.023238380809595203,0.05247376311844078,0.08395802098950525,0.15892053973013492,0.2653673163418291,0.7208682418034098,0.8764828719207858,0.3770913770913771,1334,7.19668657083435,"[23, 27, 21, 24]"
Q102_Sub1,0.0,0.004545586183667183,8.300689660245553e-05,0.000259263877524063,6.721775491769222e-08,0.18355679512023926,0.27545997500419617,0.40576428174972534,0.6254749894142151,0.040897097625329816,0.09234828496042216,0.14643799472295516,0.2678100263852243,0.41688654353562005,0.7714023025021336,0.8056658221129247,0.41922960952811694,758,6.63200177739563,"[24, 18, 23, 25]"
Q102_Sub2,0.05,0.004815923515707254,0.00014806081890128553,0.0004203246207907796,1.766727990570871e-07,0.10184726119041443,0.17826779186725616,0.2743462026119232,0.4540068507194519,0.043055555555555555,0.09583333333333334,0.1451388888888889,0.24513888888888888,0.36944444444444446,0.793982695403824,0.8141317523778651,0.3700344179796235,1440,7.273092595999522,"[23, 24, 21, 27]"
Q103_Sub1,0.05,0.006783823482692242,0.00010345074406359345,0.0003499037120491266,1.2243260982813808e-07,0.15685667097568512,0.2481415867805481,0.36305275559425354,0.5526331663131714,0.035211267605633804,0.0818661971830986,0.12764084507042253,0.21830985915492956,0.3283450704225352,0.7616543966410076,0.837645051830135,0.40186745449903344,1136,7.036148493750536,"[24, 23, 27, 21]"
Q103_Sub2,0.0,0.007777618244290352,8.272485138149932e-05,0.00040754597284831107,1.6609372721632099e-07,0.19617290794849396,0.30874961614608765,0.46488839387893677,0.6859273314476013,0.01486988847583643,0.03283767038413878,0.04956629491945477,0.09479553903345725,0.1691449814126394,0.6671279967452033,0.9191782046521877,0.39240733270584016,1614,7.387090235656757,"[23, 27, 21, 24]"
Q104_Sub2,0.0,0.005880242213606834,0.00011141118011437356,0.0003789055917877704,1.4356943722759752e-07,0.1544608175754547,0.24220331013202667,0.3828870952129364,0.6245432496070862,0.029906542056074768,0.06261682242990654,0.09439252336448598,0.17009345794392525,0.2719626168224299,0.7362922783069771,0.8648864076584573,0.45719208431743513,1070,6.976348070447749,"[23, 21, 18, 24]"
Q112_Sub1,1.0,0.00728865060955286,7.847922097425908e-05,0.0003373103972990066,1.1377829878256307e-07,0.2025252878665924,0.29666510224342346,0.4076225459575653,0.6168469190597534,0.024844720496894408,0.055900621118012424,0.09549689440993789,0.20419254658385094,0.3447204968944099,0.7289717855270084,0.8545441055936742,0.5056478766156185,1288,7.161622002939187,"[23, 24, 18, 21]"
Q113_Sub1,0.0,0.007361611817032099,0.00011230150266783312,0.00039927128818817437,1.5941755293624738e-07,0.21834798157215118,0.31526410579681396,0.43888235092163086,0.6441882848739624,0.03465982028241335,0.0834403080872914,0.14120667522464697,0.25802310654685495,0.38767650834403083,0.7533867782351329,0.8202840304118759,0.4932651704292766,779,6.659293919683638,"[23, 24, 21, 18]"
Q113_Sub2,0.0,0.00850838515907526,0.0001479732891311869,0.0005317521863617003,2.827603964306036e-07,0.18058224022388458,0.2759038507938385,0.3939846158027649,0.6199262738227844,0.029684601113172542,0.06307977736549165,0.09369202226345083,0.1567717996289425,0.23283858998144713,0.7258574548669613,0.877429924214927,0.43424674674674674,1078,6.983789965258135,"[23, 24, 27, 21]"
Q114_Sub1,0.9,0.006771128624677658,7.664869190193713e-05,0.0003644369717221707,1.3281430710776476e-07,0.24782070517539978,0.3433281481266022,0.46239638328552246,0.6335954666137695,0.018867924528301886,0.05509433962264151,0.10113207547169811,0.21358490566037736,0.35320754716981134,0.7167636452358129,0.8557998244959741,0.5172428215906476,1325,7.189922170745808,"[21, 23, 24, 19]"
Q114_Sub2,0.5,0.006174587644636631,9.66861261986196e-05,0.0003478113212622702,1.2097271451239067e-07,0.16053159534931183,0.24990203976631165,0.376539409160614,0.5986178517341614,0.028925619834710745,0.06198347107438017,0.10082644628099173,0.19834710743801653,0.3305785123966942,0.7439600127965064,0.8522145376854025,0.36878759100981323,1210,7.099201743553092,"[23, 24, 27, 18]"
Q115_Sub2,0.0,0.01074169296771288,9.329226304544136e-05,0.00047319516306743026,2.2391365916973882e-07,0.2583830952644348,0.3552285134792328,0.46930673718452454,0.6405598521232605,0.019409937888198756,0.05201863354037267,0.08850931677018634,0.1777950310559006,0.297360248447205,0.7026102671411806,0.8719767970378534,0.3472844458759952,1288,7.161622002939187,"[23, 25, 24, 27]"
Q116_Sub1,1.0,0.006031381897628307,7.81985727371648e-05,0.000288709212327376,8.335300094586273e-08,0.15700756013393402,0.24214744567871094,0.3536949157714844,0.5192914605140686,0.03185595567867036,0.07756232686980609,0.12673130193905818,0.2409972299168975,0.37880886426592797,0.765103376649201,0.829123017800147,0.3692420221813976,1444,7.275864600546533,"[27, 24, 23, 19]"
Q118_Sub1,0.0,0.00435877637937665,7.199925312306732e-05,0.0002569640928413719,6.603054458764746e-08,0.15742453932762146,0.2353086620569229,0.36394551396369934,0.5714448690414429,0.0285935085007728,0.0687789799072643,0.11051004636785162,0.20865533230293662,0.3361669242658423,0.7518673740601941,0.8459683057727756,0.4543755712233973,1294,7.166265974133638,"[23, 21, 24, 18]"
Q119_Sub1,0.05,0.005224012304097414,8.544542652089149e-05,0.0003395476669538766,1.1529262167186971e-07,0.18121500313282013,0.2817903161048889,0.4083074629306793,0.6197922229766846,0.023700305810397553,0.05198776758409786,0.08333333333333333,0.154434250764526,0.2423547400611621,0.7177208502632783,0.8819307703613992,0.4091313327306536,1308,7.1770187659099,"[23, 25, 21, 19]"
Q120_Sub1,0.0,0.00964975357055664,8.760971832089126e-05,0.0003658862551674247,1.3387275998866244e-07,0.1871688961982727,0.25030747056007385,0.3422931730747223,0.5258679986000061,0.03350707371556218,0.0766939687267312,0.12062546537602382,0.21518987341772153,0.3313477289650037,0.7532845582491917,0.8410235713742138,0.3759531590413943,1343,7.203405521083095,"[23, 24, 21, 25]"
Q120_Sub2,0.0,0.00977287720888853,0.00014641768939327449,0.0005468936869874597,2.990927043811098e-07,0.18584376573562622,0.2709045708179474,0.39478838443756104,0.6185917854309082,0.02901178603807797,0.06346328195829556,0.09700815956482321,0.17225747960108795,0.26745240253853125,0.7304133313762594,0.8684813623433603,0.41846391846391845,1103,7.00669522683704,"[27, 23, 21, 29]"
Q122_Sub1,0.0,0.009784026071429253,6.227062840480357e-05,0.00029916950734332204,8.950238594707116e-08,0.18260760605335236,0.25174376368522644,0.3465476930141449,0.5016040205955505,0.0294811320754717,0.08903301886792453,0.1645047169811321,0.3142688679245283,0.4722877358490566,0.7709027509715701,0.7974899649870857,0.44161308247995557,1696,7.436617265234227,"[23, 24, 18, 21]"
Q123_Sub1,1.0,0.01011847797781229,8.707622328074649e-05,0.00041213855729438365,1.69858182630378e-07,0.21105532348155975,0.31292182207107544,0.42925095558166504,0.6243537068367004,0.020655270655270654,0.051994301994301995,0.0876068376068376,0.16951566951566951,0.2813390313390313,0.7120137230462461,0.8744873848441399,0.3896038896038896,1404,7.247792581767846,"[23, 27, 24, 28]"
Q124_Sub3,0.0,0.005926117300987244,9.502780449111015e-05,0.0003962356422562152,1.5700267397278367e-07,0.1905898153781891,0.29784613847732544,0.4262694716453552,0.622752845287323,0.021245421245421246,0.05347985347985348,0.09377289377289377,0.2021978021978022,0.34065934065934067,0.7266917444730384,0.8582735957109668,0.4708003036819313,1365,7.2196420401307355,"[23, 27, 24, 21]"
Q124_Sub4,0.05,0.004108451772481203,8.404167601838708e-05,0.0003016444097738713,9.098935294105104e-08,0.12949779629707336,0.22171486914157867,0.340598464012146,0.544855535030365,0.02666666666666667,0.061587301587301586,0.10095238095238095,0.2,0.33714285714285713,0.7517296583313898,0.851219821824831,0.43264143264143257,1575,7.362645270417825,"[23, 24, 27, 18]"
Q125_Sub1,1.0,0.006080599036067724,9.120673348661512e-05,0.00035334768472239375,1.2485458000810468e-07,0.1695823222398758,0.25780001282691956,0.38602229952812195,0.5812432169914246,0.02503576537911302,0.059370529327610874,0.09585121602288985,0.18168812589413447,0.31258941344778257,0.7366709589542584,0.8606627543085152,0.46638210595726176,1398,7.243512974665482,"[23, 24, 21, 18]"
Q127_Sub1,0.0,0.007272689137607813,0.00010092287266161293,0.00037515416624955833,1.4074065290969884e-07,0.17872820794582367,0.27984464168548584,0.40821561217308044,0.6144021153450012,0.027927927927927927,0.06936936936936937,0.12252252252252252,0.23693693693693693,0.37207207207207205,0.7484877254638189,0.8365808369757508,0.4931927975406236,1110,7.01301578963963,"[23, 21, 24, 18]"
Q128_Sub1,0.0,0.01202747505158186,0.00013107039558235556,0.0005890500033274293,3.4697993100962776e-07,0.23621320724487305,0.3678452670574188,0.511283278465271,0.7273492813110352,0.01975051975051975,0.04677754677754678,0.07172557172557173,0.13201663201663202,0.22765072765072766,0.684104454331574,0.8917889328045105,0.4880020865936359,962,6.870053411798126,"[23, 19, 27, 24]"
Q129_Sub1,0.0,0.006152628920972347,0.00011967332829954103,0.00040282250847667456,1.6226597665536246e-07,0.10499977320432663,0.1807553917169571,0.29670456051826477,0.5263556241989136,0.028804007514088917,0.059486537257357544,0.09142141515341265,0.15779586725109582,0.23919849718221667,0.7440672713697624,0.8759035683640839,0.4452670438585932,1597,7.37650812632622,"[24, 23, 27, 21]"
Q130_Sub1,0.0,0.0076856184750795364,6.94336777087301e-05,0.0003541726036928594,1.2543823402211274e-07,0.19933955371379852,0.30344411730766296,0.4388452470302582,0.6276016235351562,0.0144617032672737,0.03802892340653455,0.0664167113015533,0.12319228709159079,0.20192822710230315,0.6870716980853663,0.9059709413272996,0.4114404503305071,1867,7.532623618788788,"[27, 23, 24, 25]"
Q131_Sub1,0.05,0.006611055228859186,0.000107049141661264,0.0004159406234975904,1.73006597492531e-07,0.22231511771678925,0.3250967860221863,0.4692610502243042,0.7070596814155579,0.026018099547511313,0.05542986425339366,0.08484162895927602,0.166289592760181,0.2839366515837104,0.710971689479471,0.8708282836893364,0.45711500974658864,884,6.785587645007929,"[23, 24, 21, 25]"
Q131_Sub2,1.0,0.004671788774430752,9.914646216202527e-05,0.00032696520793251693,1.0690625629194983e-07,0.1255515068769455,0.2083122581243515,0.3274446129798889,0.5343548059463501,0.03142857142857143,0.06928571428571428,0.11142857142857143,0.2007142857142857,0.32142857142857145,0.7600606803402543,0.8469398507407144,0.47828093748397355,1400,7.244941546337007,"[27, 23, 24, 18]"
Q132_Sub1,0.0,0.00423872796818614,0.00010529200517339632,0.00032692644163034856,1.068808899162832e-07,0.17178118228912354,0.2667464017868042,0.4083303213119507,0.6116396188735962,0.03604651162790698,0.09069767441860466,0.1511627906976744,0.26976744186046514,0.4011627906976744,0.7709538256370118,0.8106414140955711,0.5209042506764424,860,6.7580945044277305,"[24, 23, 27, 18]"
Q134_Sub2,0.0,0.0063750967383384705,7.931359141366556e-05,0.00033315044129267335,1.109892124873113e-07,0.19757020473480225,0.3001994788646698,0.42220965027809143,0.6314973831176758,0.022709475332811275,0.05168363351605325,0.08065779169929523,0.15740015661707127,0.2803445575567737,0.7151347134862895,0.8744725121434054,0.49216903315263966,1277,7.15305163493748,"[23, 19, 24, 25]"
Q136_Sub2,0.05,0.007402126677334309,0.00011583521700231358,0.0003736209182534367,1.395925863789671e-07,0.14363780617713928,0.21637246012687683,0.32475584745407104,0.5210555195808411,0.038493723849372385,0.08368200836820083,0.1297071129707113,0.24184100418410043,0.3807531380753138,0.7756508230285474,0.8207407738048529,0.3134284016636958,1195,7.086737934510577,"[23, 24, 18, 27]"
Q137_Sub1,0.05,0.007861100137233734,0.00013907179527450353,0.0004924624809063971,2.4251932018160005e-07,0.23559103906154633,0.34942343831062317,0.4866921901702881,0.6913653016090393,0.03125,0.07528409090909091,0.13210227272727273,0.2684659090909091,0.4275568181818182,0.745334980651934,0.8176230293338009,0.5930584148224395,704,6.558197802812269,"[24, 23, 19, 18]"
Q142_Sub1,0.0,0.007217247039079666,0.00011281782644800842,0.00038156387745402753,1.4559098815425386e-07,0.2042294144630432,0.3015097379684448,0.41543009877204895,0.6037077307701111,0.037082818294190356,0.10259579728059333,0.17799752781211373,0.33498145859085293,0.48825710754017304,0.7784231491131686,0.7807218949571049,0.5051255143895391,809,6.697034247666484,"[24, 23, 18, 27]"
Q144_Sub1,0.2,0.005272293463349342,9.081354073714465e-05,0.0003496674180496484,1.2226729495523614e-07,0.20607750117778778,0.2959368824958801,0.41836485266685486,0.6358457803726196,0.027700831024930747,0.05817174515235457,0.0886426592797784,0.15974145891043398,0.2548476454293629,0.7204413873309657,0.8738845837380953,0.46603205496086697,1083,6.988413181999592,"[27, 24, 23, 25]"
Q144_Sub2,0.1,0.004437361378222704,0.00011801872460637242,0.0003484138287603855,1.21392190521874e-07,0.15720045566558838,0.23351281881332397,0.3404785096645355,0.5429247617721558,0.041749502982107355,0.10636182902584493,0.17693836978131214,0.33101391650099404,0.49204771371769385,0.797011516834799,0.777124051978237,0.4759176120981117,1006,6.914730892718563,"[23, 24, 18, 26]"
Q145_Sub2,0.0,0.0060740876942873,0.00012010718637611717,0.0003684655239339918,1.3576683954852342e-07,0.13861912488937378,0.22524340450763702,0.34835100173950195,0.5548061728477478,0.03886255924170616,0.08625592417061612,0.13838862559241707,0.26350710900473934,0.4037914691943128,0.7782935133012696,0.8119238434570764,0.43722522981676887,1055,6.962243464266207,"[23, 19, 24, 18]"
Q146_Sub1,0.0,0.004696290008723736,0.00011031142639694735,0.0003685519041027874,1.3583050417764753e-07,0.17345529794692993,0.2846347689628601,0.4318319857120514,0.6447526216506958,0.029411764705882353,0.0718954248366013,0.1187363834422658,0.22113289760348584,0.3355119825708061,0.7466538716785742,0.8425097650327362,0.4863654863654863,918,6.823286122355687,"[23, 24, 18, 21]"
Q147_Sub1,0.2,0.004088012035936117,8.701951446710154e-05,0.00030717437039129436,9.435609626962105e-08,0.18815267086029053,0.3057873845100403,0.4448910355567932,0.6645064949989319,0.02795698924731183,0.06236559139784946,0.10215053763440861,0.1881720430107527,0.3,0.7316119696468756,0.8579086818720834,0.4697346600331675,930,6.836259277277067,"[21, 24, 23, 25]"
Q148_Sub1,0.2,0.006379337050020695,9.34532072278671e-05,0.0003844726597890258,1.478192217518881e-07,0.2524743974208832,0.3687412142753601,0.5274968147277832,0.7371591329574585,0.022900763358778626,0.05343511450381679,0.09287531806615776,0.19338422391857507,0.3193384223918575,0.7054668736890121,0.8619126285844363,0.4122489532325598,786,6.668228248417403,"[23, 24, 25, 18]"
Q149_Sub1,1.0,0.004926606547087431,7.930328138172626e-05,0.0002938732213806361,8.636146731078043e-08,0.17250807583332062,0.26295071840286255,0.3877972960472107,0.5924063920974731,0.02713487629688747,0.06863527533918595,0.1149241819632881,0.23224261771747806,0.3830806065442937,0.7513315585557712,0.8359287017133084,0.44326866549088767,1253,7.134093721192866,"[24, 23, 27, 18]"
Q150_Sub1,0.0,0.010119511745870113,0.00010555424523772672,0.00048423639964312315,2.3448490082955686e-07,0.19145053625106812,0.3003336787223816,0.42439839243888855,0.5895613431930542,0.019230769230769232,0.056451612903225805,0.09987593052109181,0.1966501240694789,0.3281637717121588,0.7254929602402759,0.8612574462009259,0.4714370596723538,1612,7.385851078125209,"[23, 24, 27, 26]"
Q151_Sub1,0.0,0.005647510755807161,0.00016884261276572943,0.00037195521872490644,1.3835068557455088e-07,0.1312839686870575,0.20050674676895142,0.29072532057762146,0.45168840885162354,0.08311345646437995,0.17941952506596306,0.2598944591029024,0.39050131926121373,0.5158311345646438,0.8459752558284606,0.705490192833925,0.25326797385620914,758,6.63200177739563,"[23, 18, 21, 24]"
Q151_Sub2,0.0,0.005160356406122446,8.364194945897907e-05,0.000320196122629568,1.025255613740228e-07,0.14943622052669525,0.24800151586532593,0.3600497245788574,0.5565765500068665,0.02495201535508637,0.060140754958413305,0.09596928982725528,0.17722328854766475,0.2866282789507358,0.7392821473800744,0.8657197914893475,0.4971139971139971,1563,7.355001921105257,"[23, 24, 19, 21]"
Q152_Sub1,0.0,0.008957191370427608,0.00010952032607747242,0.0004867271054536104,2.369032756632805e-07,0.2840692400932312,0.382567435503006,0.5069655179977417,0.6885086894035339,0.022675736961451247,0.061224489795918366,0.10770975056689343,0.21768707482993196,0.37188208616780044,0.7135317980411328,0.8472511082709846,0.5555054264731684,882,6.78332520060396,"[23, 24, 19, 18]"
Q152_Sub2,0.1,0.0051819453947246075,9.940053860191256e-05,0.00032621805439703166,1.0641821290846565e-07,0.14795200526714325,0.2212485373020172,0.33197295665740967,0.5306845307350159,0.035256410256410256,0.08012820512820513,0.12740384615384615,0.23397435897435898,0.359775641025641,0.7703428568052519,0.8282072143732884,0.41744645633651306,1248,7.130098510125578,"[23, 18, 24, 27]"
Q153_Sub1,0.0,0.007070835679769516,7.610087777720764e-05,0.00034827066701836884,1.212924587434827e-07,0.19008088111877441,0.28691020607948303,0.4220171868801117,0.6185082793235779,0.017857142857142856,0.0480295566502463,0.08497536945812807,0.18842364532019704,0.3171182266009852,0.716878255441854,0.8698760812740767,0.5549843674843675,1624,7.393263094763838,"[21, 23, 24, 19]"
Q153_Sub2,0.0,0.009209913201630116,6.87131323502399e-05,0.00037212908500805497,1.3848004698502336e-07,0.24469423294067383,0.31872883439064026,0.42862510681152344,0.6058521866798401,0.020077720207253884,0.05116580310880829,0.086139896373057,0.17033678756476683,0.28886010362694303,0.7052419732173542,0.8753594900081765,0.4822595704948646,1544,7.3427791893318455,"[23, 24, 26, 25]"
Q155_Sub1,0.0,0.009512251242995262,0.00010097966151079163,0.00042510361527092755,1.8071308716116619e-07,0.17570731043815613,0.2648203372955322,0.39195796847343445,0.6240849494934082,0.02327272727272727,0.04727272727272727,0.07272727272727272,0.14036363636363636,0.2545454545454545,0.7117472968990685,0.8836676025234629,0.4530133933119007,1375,7.226936018493289,"[23, 24, 18, 27]"
Q156_Sub1,0.0,0.0075518726371228695,8.382983651245013e-05,0.00034524258808232844,1.1919244968794374e-07,0.20260564982891083,0.2728010416030884,0.37527433037757874,0.5518738627433777,0.03313508920985556,0.08581138487680544,0.14018691588785046,0.2531860662701784,0.3823279524214104,0.7591149922353589,0.8211654153552648,0.3162878787878788,1177,7.071573364211532,"[23, 24, 25, 18]"
Q157_Sub1,0.3,0.007827883586287498,0.00011574204108910635,0.00041206678724847734,1.6979903705305333e-07,0.1788659244775772,0.2744700312614441,0.4059572219848633,0.6274065375328064,0.03118712273641851,0.06841046277665996,0.11066398390342053,0.20020120724346077,0.30482897384305835,0.7419767131334819,0.8512477617033309,0.44693790597466077,994,6.902742737158593,"[23, 24, 18, 21]"
Q157_Sub2,0.2,0.007181102409958839,0.00011588902998482808,0.0003795730008278042,1.4407567050511716e-07,0.1298629194498062,0.19243592023849487,0.29558488726615906,0.47719451785087585,0.038329911019849415,0.07939767282683094,0.11909650924024641,0.1943874058863792,0.2950034223134839,0.7684091201053955,0.8449156701499045,0.38610818405338954,1461,7.2875606403097235,"[24, 23, 19, 27]"
