Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason,Rate1_Predicted,Rate1_Correct,Rate1_F1,Rate1_EM,Rate1_Reason
Who played the king that was king of england in 1951 in the king's speech?,Which actor played King George VI in the film 'The King's Speech'?,Colin Firth,George VI was played by Colin Firth in the film 'The King's Speech'.,True,0.375,0.0,预测答案明确指出了在电影《国王的演讲》中，乔治六世由科林·费尔斯饰演，这与标准答案“Colin Firth”完全一致。尽管预测答案以完整句子的形式呈现，包含了更多背景信息，但其核心内容与标准答案在语义上等价，关键信息准确无误，且没有出现任何矛盾或偏差。因此，预测答案正确回答了问题，符合所有判断标准。,Colin Firth,True,1.0,1.0,预测答案“Colin Firth”完全符合标准答案，不仅包含了关键信息，而且在语义上与标准答案完全等价，没有任何措辞差异。该答案准确指出了在电影《国王的演讲》中饰演乔治六世国王的演员，直接回应了问题核心，信息准确无误，因此正确回答了问题。
When was John's eldest son crowned?,Who is John's eldest son?,Henry III,"John III, Margrave of Brandenburg-Salzwedel",False,0.15384615384615385,0.0,"预测答案“John III, Margrave of Brandenburg-Salzwedel”与标准答案“Henry III”在语义上完全不一致，两者指代的是不同的人物和历史背景。标准答案中的“Henry III”通常指英格兰国王约翰的长子亨利三世，而预测答案中的“John III”是勃兰登堡-萨尔茨韦德尔的一位藩侯，与问题无关。预测答案未能包含标准答案的关键信息，也不存在语义上的等价性，因此无法正确回答问题。",Henry III,True,1.0,1.0,预测答案“Henry III”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价。两者都明确指向约翰的长子是亨利三世，没有任何措辞差异或信息缺失。这种直接匹配确保了答案的准确性，符合所有判断标准，包括关键信息覆盖和语义一致性。因此，预测答案正确地回答了问题。
When was John's eldest son crowned?,When was John's eldest son crowned?,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,True,0.25,0.0,预测答案“1284”准确包含了标准答案中的核心时间信息，即约翰一世（塞浦路斯国王）加冕的年份。虽然标准答案提供了更详细的日期（5月11日）和人物背景，但问题仅询问“何时”，预测答案在语义上等价于标准答案的关键年份部分，且没有与标准答案产生矛盾。因此，预测答案正确回答了问题，符合判断标准中允许措辞差异的要求。,1284,True,0.25,0.0,预测答案“1284”准确包含了标准答案中的核心时间信息，即约翰一世（塞浦路斯国王）加冕的年份。虽然标准答案提供了更详细的日期（5月11日）和人物背景，但问题仅询问“何时”，预测答案在语义上等价于标准答案的关键年份部分，且没有与标准答案产生矛盾。因此，预测答案正确回答了问题，符合判断标准中允许措辞差异的要求。
When was John's eldest son crowned?,When was John's eldest son crowned?,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,True,0.25,0.0,预测答案“1284”准确包含了标准答案中的核心时间信息，即约翰一世（塞浦路斯国王）加冕的年份。虽然标准答案提供了更详细的日期（5月11日）和人物背景，但问题仅询问“何时”，预测答案在语义上等价于标准答案的关键年份部分，且没有与标准答案产生矛盾。因此，预测答案正确回答了问题，符合判断标准中允许措辞差异的要求。,1284,True,0.25,0.0,预测答案“1284”准确包含了标准答案中的核心时间信息，即约翰一世（塞浦路斯国王）加冕的年份。虽然标准答案提供了更详细的日期（5月11日）和人物背景，但问题仅询问“何时”，预测答案在语义上等价于标准答案的关键年份部分，且没有与标准答案产生矛盾。因此，预测答案正确回答了问题，符合判断标准中允许措辞差异的要求。
When was John's eldest son crowned?,When was John's eldest son crowned?,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,True,0.25,0.0,预测答案“1284”准确包含了标准答案中的核心时间信息，即约翰一世（塞浦路斯国王）加冕的年份。虽然标准答案提供了更详细的日期（5月11日）和人物背景，但问题仅询问“何时”，预测答案在语义上等价于标准答案的关键年份部分，且没有与标准答案产生矛盾。因此，预测答案正确回答了问题，符合判断标准中允许措辞差异的要求。,1284,True,0.25,0.0,预测答案“1284”准确包含了标准答案中的核心时间信息，即约翰一世（塞浦路斯国王）加冕的年份。虽然标准答案提供了更详细的日期（5月11日）和人物背景，但问题仅询问“何时”，预测答案在语义上等价于标准答案的关键年份部分，且没有与标准答案产生矛盾。因此，预测答案正确回答了问题，符合判断标准中允许措辞差异的要求。
What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Who played Thelma in Thelma and Louise?,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,True,0.35294117647058826,0.0,"预测答案""Geena Davis""完整包含了标准答案中的核心信息，即演员姓名，且与标准答案""Geena Davis played Thelma in Thelma and Louise""在语义上完全等价。尽管预测答案省略了电影名称和角色描述，但问题明确询问""谁饰演了Thelma""，预测答案直接提供了准确的人物名称，符合""关键信息一致""和""语义等价""的判断标准，措辞差异不影响答案的正确性。",Geena Davis,True,0.35294117647058826,0.0,"预测答案""Geena Davis""完整包含了标准答案中的核心信息，即演员姓名，且与标准答案""Geena Davis played Thelma in Thelma and Louise""在语义上完全等价。尽管预测答案省略了电影名称和角色描述，但问题明确询问""谁饰演了Thelma""，预测答案直接提供了准确的人物名称，符合""关键信息一致""和""语义等价""的判断标准，措辞差异不影响答案的正确性。"
What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,What character did Geena Davis play in the movie A League of Their Own?,Geena Davis played the character Dottie Hinson.,Thelma,False,0,0.0,预测答案“Thelma”与标准答案“Dottie Hinson”在语义上完全不匹配，既未包含关键信息，也不存在等价关系。Geena Davis在电影《红粉联盟》中饰演的角色是Dottie Hinson，而“Thelma”可能是其他电影中的角色或无关信息，这导致预测答案未能正确回答问题，属于实质性错误。,Dottie Hinson,True,0.5,0.0,预测答案“Dottie Hinson”直接提供了标准答案中的核心信息，即吉娜·戴维斯在电影《红粉联盟》中饰演的角色名称。尽管预测答案省略了“Geena Davis played the character”这一部分表述，但其内容与标准答案在语义上完全等价，且关键信息准确无误，符合允许措辞差异的判断标准。因此，预测答案正确回答了问题。
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played Thelma in Thelma and Louise?,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,True,0.35294117647058826,0.0,"预测答案""Geena Davis""完整包含了标准答案中的核心信息，即演员姓名，且与标准答案""Geena Davis played Thelma in Thelma and Louise""在语义上完全等价。尽管预测答案省略了电影名称和角色描述，但问题明确询问""谁饰演了Thelma""，预测答案直接提供了准确的人物名称，符合""关键信息一致""和""语义等价""的判断标准，措辞差异不影响答案的正确性。",Geena Davis,True,0.35294117647058826,0.0,"预测答案""Geena Davis""完整包含了标准答案中的核心信息，即演员姓名，且与标准答案""Geena Davis played Thelma in Thelma and Louise""在语义上完全等价。尽管预测答案省略了电影名称和角色描述，但问题明确询问""谁饰演了Thelma""，预测答案直接提供了准确的人物名称，符合""关键信息一致""和""语义等价""的判断标准，措辞差异不影响答案的正确性。"
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Which character did Geena Davis play in the film A League of Their Own?,Geena Davis played the character Dottie Hinson.,Thelma,False,0,0.0,预测答案“Thelma”与标准答案“Dottie Hinson”在语义上完全不匹配，既未包含关键信息，也不存在等价关系。Geena Davis在电影《红粉联盟》中饰演的角色是Dottie Hinson，而“Thelma”可能是其他电影中的角色或无关信息，这导致预测答案未能正确回答问题，属于事实性错误。,Dottie Hinson,True,0.5,0.0,预测答案“Dottie Hinson”直接提供了标准答案中的核心信息，即吉娜·戴维斯在电影《红粉联盟》中饰演的角色名称。虽然预测答案省略了标准答案中的部分描述性措辞（如“Geena Davis played the character”），但两者在语义上完全等价，且关键信息“Dottie Hinson”准确无误。根据判断标准，只要意思保持一致并包含关键信息，措辞上的细微差异是可接受的，因此预测答案正确回答了问题。
"In A League of Their Own, who played the husband of the actress who played Thelma in Thelma and Louise?",Who played the husband of Dottie Hinson in the film A League of Their Own?,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,True,0.33333333333333337,0.0,"预测答案“Bill Pullman”直接提供了标准答案中的核心信息，即演员姓名。虽然预测答案省略了角色细节“Bob, the husband of Dottie Hinson”，但问题询问的是“谁扮演了丈夫”，预测答案准确给出了扮演者姓名，与标准答案在语义上完全等价，且关键信息一致。这种简洁回答在常见问答场景中是可接受的，因为它直接满足了问题的核心需求。",Bill Pullman,True,0.33333333333333337,0.0,"预测答案“Bill Pullman”直接提供了标准答案中的核心信息，即演员姓名。虽然预测答案省略了角色细节“Bob, the husband of Dottie Hinson”，但问题询问的是“谁扮演了丈夫”，预测答案准确给出了扮演者姓名，与标准答案在语义上完全等价，且关键信息一致。这种简洁回答在常见问答场景中是可接受的，因为它直接满足了问题的核心需求。"
Who is the child of Chiang Hsiao-wen's father?,Who is Chiang Hsiao-wen's father?,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,True,0.5555555555555556,0.0,预测答案“Chiang Ching-kuo”直接提供了标准答案中的核心信息，即蒋孝文的父亲是蒋经国。虽然预测答案省略了“Chiang Hsiao-wen's father is”这一表述，但其内容在语义上与标准答案完全等价，且没有引入任何矛盾或额外信息。根据判断标准，只要关键信息一致且意思相同，即使措辞有细微差异（如仅提供姓名），也应视为正确回答。因此，该预测答案准确地回应了问题。,Chiang Ching-kuo,True,0.5555555555555556,0.0,预测答案“Chiang Ching-kuo”直接提供了标准答案中的核心信息，即蒋孝文的父亲是蒋经国。虽然预测答案省略了“Chiang Hsiao-wen's father is”这一表述，但其内容在语义上与标准答案完全等价，且没有引入任何矛盾或额外信息。根据判断标准，只要关键信息一致且意思相同，即使措辞有细微差异（如仅提供姓名），也应视为正确回答。因此，该预测答案准确地回应了问题。
"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Who played Thelma in the movie 'Thelma and Louise'?,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,True,0.35294117647058826,0.0,预测答案“Geena Davis”完整包含了标准答案中的核心信息，即演员姓名，且与标准答案“Geina Davis played Thelma in the movie 'Thelma & Louise'”在语义上完全等价。尽管预测答案省略了电影名称和角色描述等细节，但问题明确询问“谁饰演了电影中的Thelma”，预测答案直接提供了正确的主体信息，符合判断标准中的关键信息要求和语义一致性，因此正确回答了问题。,Geena Davis,True,0.35294117647058826,0.0,预测答案“Geena Davis”完整包含了标准答案中的核心信息，即演员姓名，且与标准答案“Geina Davis played Thelma in the movie 'Thelma & Louise'”在语义上完全等价。尽管预测答案省略了电影名称和角色描述等细节，但问题明确询问“谁饰演了电影中的Thelma”，预测答案直接提供了正确的主体信息，符合判断标准中的关键信息要求和语义一致性，因此正确回答了问题。
"The actor who played Thelma in ""Thelma and Louise"" also played which character in ""A League of Their Own""?",Which character did Geena Davis play in the movie 'A League of Their Own'?,Geena Davis played the character Dottie Hinson.,Thelma,False,0,0.0,预测答案“Thelma”与标准答案“Dottie Hinson”在语义上完全不匹配，因为“Thelma”并非电影《红粉联盟》中Geena Davis所扮演的角色。标准答案明确指出角色是Dottie Hinson，而预测答案未能包含这一关键信息，且两者在含义上无任何等价性，因此预测答案错误地回答了问题。,Dottie Hinson,True,0.5,0.0,预测答案“Dottie Hinson”直接提供了标准答案中的核心信息，即吉娜·戴维斯在电影《红粉联盟》中饰演的角色名称。尽管预测答案省略了“Geena Davis played the character”这一背景描述，但其内容在语义上与标准答案完全等价，且关键信息准确无误。根据评估标准，允许措辞上的细微差异，只要意思保持一致即可，因此预测答案正确回答了问题。
"What is the movie starring Preity Zinta, Madhuri Dixit and the spouse of Kajol?","Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn","The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.",Yeh Raaste Hain Pyaar Ke,True,0.4210526315789474,0.0,预测答案“Yeh Raaste Hain Pyaar Ke”虽然省略了标准答案中的年份和完整描述，但它直接提供了电影名称这一核心信息，而该电影正是唯一一部由Preity Zinta、Madhuri Dixit和Ajay Devgn共同主演的作品。根据判断标准，预测答案在语义上与标准答案的关键内容完全等价，且措辞差异（如省略年份）不影响对问题的正确回答，因为问题仅要求识别电影名称，并未指定必须包含额外细节。因此，预测答案准确且充分地回应了问题。,"Yeh Raaste Hain Pyaar Ke, Dil Kya Kare, Pyar Ka Devta",False,0.37499999999999994,0.0,预测答案虽然包含了标准答案中的电影《Yeh Raaste Hain Pyaar Ke》，但它额外列出了《Dil Kya Kare》和《Pyar Ka Devta》这两部电影，而这两部电影并不符合问题要求。问题明确询问的是同时由Preity Zinta、Madhuri Dixit和Ajay Devgn三位演员共同主演的电影，标准答案指出只有《Yeh Raaste Hain Pyaar Ke》满足这一条件。预测答案的额外信息引入了不准确的内容，导致语义上与标准答案不完全等价，因此未能正确回答问题。
The territory containing Bansaan Island is located at which island?,Where is Bansaan Island located?,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.","Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island, in the municipality of Talibon, province.",True,0.8571428571428571,0.0,岛屿的形状（boomerang-shaped）、地理位置（off the mid-northern coast of Bohol Island）、所属行政区域（municipality of Talibon），并明确指出位于菲律宾。尽管措辞略有调整（如省略“Philippines”但通过“province”暗示），但语义完全等价，核心事实一致，无信息缺失或矛盾。,"Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island, part of the municipality of Talibon, province.",True,0.912280701754386,0.0,岛屿的形状（boomerang-shaped）、地理位置（off the mid-northern coast of Bohol Island）以及行政归属（part of the municipality of Talibon）。虽然预测答案省略了“Philippines”一词，但通过提及“Bohol Island”和“Talibon”已隐含了菲律宾的语境，且补充了“province”这一细节，整体语义与标准答案完全等价，没有实质差异。因此，预测答案正确回答了问题。
In which district was Ernie Watts born?,Where was Ernie Watts born?,Woolhampton in Berkshire,Woolhampton in Berkshire,True,1.0,1.0,预测答案“Woolhampton in Berkshire”与标准答案完全一致，不仅包含了地点“Woolhampton”和所属区域“Berkshire”这两个关键信息，而且在语义和措辞上没有任何差异。这种精确匹配确保了答案完全正确地回答了问题，无需任何修正或补充，符合所有判断标准。,Woolhampton in Berkshire,True,1.0,1.0,预测答案“Woolhampton in Berkshire”与标准答案完全一致，不仅包含了地点“Woolhampton”和所属区域“Berkshire”这两个关键信息，而且在语义和措辞上没有任何差异。这种精确匹配确保了答案完全正确地回答了问题，无需任何修正或补充，符合所有判断标准。
In which county was James Finch born?,Where was James Finch born?,"Lynn Haven, Florida","1950, Lynn Haven, Florida",True,0.4,0.0,"预测答案“1950, Lynn Haven, Florida”完整包含了标准答案“Lynn Haven, Florida”的关键信息，即出生地点。尽管预测答案额外提供了出生年份“1950”，但这并未改变或偏离核心地理信息的准确性，两者在语义上完全等价，都正确指出了James Finch的出生地。根据判断标准，允许措辞上的细微差异，因此预测答案正确回答了问题。","1950, Lynn Haven, Florida",True,0.4,0.0,"预测答案“1950, Lynn Haven, Florida”完整包含了标准答案“Lynn Haven, Florida”的关键信息，即出生地点。尽管预测答案额外提供了出生年份“1950”，但这并未改变或偏离核心地理信息的准确性，两者在语义上完全等价，都正确指出了James Finch的出生地。根据判断标准，允许措辞上的细微差异，因此预测答案正确回答了问题。"
In which county was James Finch born?,"Which county is Lynn Haven, Florida located in?",Bay County,Bay County,True,1.0,1.0,预测答案“Bay County”与标准答案完全一致，不仅包含了关键信息“Bay County”，而且在语义上完全等价，没有任何措辞差异。该答案直接、准确地回答了问题，明确指出佛罗里达州林黑文市所在的县份，符合所有判断标准，因此是正确的。,Bay County,True,1.0,1.0,预测答案“Bay County”与标准答案完全一致，不仅包含了关键信息“Bay County”，而且在语义上完全等价，没有任何措辞差异。该答案直接、准确地回答了问题，明确指出佛罗里达州林黑文市所在的县份，符合所有判断标准，因此是正确的。
Who was married to the star of No Escape?,Who starred in the movie No Escape?,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",True,0.8387096774193548,0.0,预测答案完整列出了标准答案中的三位演员姓名——Valerie Hobson、Leslie Perrins 和 Robert Cochran，且顺序一致，仅缺少标点符号和连接词“and”的细微差异。这完全符合语义等价的要求，因为关键信息无遗漏、无错误，且表述核心内容与标准答案完全一致，因此正确回答了问题。,"Valerie Hobson, Leslie Perrins and Robert Cochran",True,0.8387096774193548,0.0,预测答案完整列出了标准答案中的三位演员姓名——Valerie Hobson、Leslie Perrins 和 Robert Cochran，且顺序一致，仅缺少标点符号和连接词“and”的细微差异。这完全符合语义等价的要求，因为关键信息无遗漏、无错误，且表述核心内容与标准答案完全一致，因此正确回答了问题。
Who was married to the star of No Escape?,"Which of the actors from No Escape (Valerie Hobson, Leslie Perrins, or Robert Cochran) was married and to whom?",Valerie Hobson was married to John Profumo.,"David Profumo was married to Valerie Hobson. However, Valerie Hobson was not married to any of the actors listed (Valerie Hobson, Leslie Perrins, or Robert Cochran). The information provided about David Profumo and Valerie Hobson seems to be unrelated to the actors in No Escape. The question as posed cannot be accurately answered based on the given documents, as there is no indication that any of the actors in No Escape were married to David Profumo or Valerie Hobson.",False,0.16,0.0,预测答案虽然提到了Valerie Hobson，但错误地声称她与David Profumo结婚，而标准答案明确指出她与John Profumo结婚。此外，预测答案的后半部分自相矛盾，先说Valerie Hobson与David Profumo结婚，随后又否认她与任何演员结婚，这混淆了关键信息。预测答案未能准确提供Valerie Hobson的配偶姓名，且语义上与标准答案不一致，因此无法正确回答问题。,"Valerie Hobson was married to John Profumo, who was a former British government minister.",True,0.7499999999999999,0.0,预测答案不仅完整包含了标准答案的核心信息——即Valerie Hobson与John Profumo的婚姻关系，还额外补充了John Profumo的身份细节，这并未改变或偏离原问题的核心要求。问题询问的是哪位演员已婚及其配偶身份，预测答案准确提供了Valerie Hobson作为正确答案，并确认了配偶姓名，与标准答案在语义上完全等价。措辞上的扩展（如添加“former British government minister”）属于合理补充，不影响答案的正确性，反而增强了信息的完整性。因此，预测答案正确回答了问题。
Who is the other child of Chian Hsiao-chang's father?,Who is the father of Chian Hsiao-chang?,Chiang Ching-kuo,Chiang Ching-kuo,True,1.0,1.0,预测答案“Chiang Ching-kuo”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。这直接准确地回答了关于Chian Hsiao-chang父亲身份的问题，符合所有判断标准，因此是正确的。,Chiang Ching-kuo,True,1.0,1.0,预测答案“Chiang Ching-kuo”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。这直接准确地回答了关于Chian Hsiao-chang父亲身份的问题，符合所有判断标准，因此是正确的。
Who is the other child of Chian Hsiao-chang's father?,What are all the children of Chiang Ching-kuo?,"Chiang Ching-kuo had four legitimate children with his wife Faina Ipatyevna Vakhreva (Chiang Fang-liang): Chiang Hsiao-wen (eldest son), Chiang Hsiao-chang (daughter), Chiang Hsiao-wu (second son), and Chiang Hsiao-yung (youngest son). He also had two half-brothers with other mothers: Winston Chang and John Chiang.","Chiang Hsiao-wen, Chiang Hsiao-wen's siblings Hsiao-wen, Hsiao-chang, Hsiao-wu, Hsiao-yung, and Chiang Hsiao-wen's half-brothers Winston Chang and John Chiang.",False,0.5245901639344263,0.0,预测答案存在明显的重复和表述混乱，例如将“Chiang Hsiao-wen”重复列出，并错误地将其描述为“Chiang Hsiao-wen's siblings”，这导致信息冗余且逻辑不清。虽然预测答案最终提到了所有四个合法子女和两个同父异母的兄弟，但其表述方式与标准答案的清晰结构不符，未能准确、简洁地列出所有子女，因此在语义上不完全等价，未能正确回答问题。,"Chiang Hsiao-wen, Chiang Hsiao-chang, Chiang Hsiao-wu, Winston Chang, and John Chiang.",False,0.4752475247524752,0.0,预测答案未能完整包含标准答案中的所有关键信息。标准答案明确指出蒋经国有四名婚生子女（蒋孝文、蒋孝章、蒋孝武、蒋孝勇）以及两名同父异母的兄弟（章孝严、章孝慈），但预测答案仅列出了三名婚生子女（缺少蒋孝勇），并将两名同父异母的兄弟错误归类为“子女”，这既在亲属关系上存在语义偏差，又遗漏了重要信息。因此，预测答案在完整性和准确性上均不符合要求。
In which county did Snappy Tomato Pizza form?,Where was Snappy Tomato Pizza founded?,"Fort Mitchell, Kentucky","Fort Mitchell, Kentucky",True,1.0,1.0,"预测答案“Fort Mitchell, Kentucky”与标准答案完全一致，不仅包含了关键信息“Fort Mitchell, Kentucky”，而且在语义上完全等价，没有任何措辞差异。这直接准确地回答了问题“Snappy Tomato Pizza的创立地点”，因此预测答案正确无误地提供了所需信息。","Fort Mitchell, Kentucky",True,1.0,1.0,"预测答案“Fort Mitchell, Kentucky”与标准答案完全一致，不仅包含了关键信息“Fort Mitchell, Kentucky”，而且在语义上完全等价，没有任何措辞差异。这直接准确地回答了问题“Snappy Tomato Pizza的创立地点”，因此预测答案正确无误地提供了所需信息。"
In which county did Snappy Tomato Pizza form?,"Which county is Fort Mitchell, Kentucky located in?",Kenton County,Kenton County,True,1.0,1.0,预测答案“Kenton County”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。该答案直接、准确地回答了问题，明确指出Fort Mitchell位于肯顿县，符合所有判断标准，因此是正确的。,Kenton County,True,1.0,1.0,预测答案“Kenton County”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价，没有任何措辞差异。该答案直接、准确地回答了问题，明确指出Fort Mitchell位于肯顿县，符合所有判断标准，因此是正确的。
Where are the headquarters for the publisher of In the Shadow of Greatness?,Who is the publisher of In the Shadow of Greatness?,The United States Naval Institute,United States Naval Institute,True,1.0,1.0,"预测答案""United States Naval Institute""与标准答案""The United States Naval Institute""在语义上完全等价，仅省略了定冠词""The""，这属于措辞上的细微差异，不影响核心信息的准确性。两者均明确指向同一出版机构，即美国海军学会，完全符合""包含关键信息""和""语义等价""的判断标准，因此正确回答了问题。",United States Naval Institute,True,1.0,1.0,"预测答案""United States Naval Institute""与标准答案""The United States Naval Institute""在语义上完全等价，仅省略了定冠词""The""，这属于措辞上的细微差异，不影响核心信息的准确性。两者均明确指向同一出版机构，即美国海军学会，完全符合""包含关键信息""和""语义等价""的判断标准，因此正确回答了问题。"
Where are the headquarters for the publisher of In the Shadow of Greatness?,Where are the headquarters of the United States Naval Institute located?,"Annapolis, Maryland","Annapolis, Maryland",True,1.0,1.0,"预测答案“Annapolis, Maryland”与标准答案完全一致，不仅包含了关键的地理位置信息（安纳波利斯市和马里兰州），而且在语义上完全等价，没有任何歧义或差异。这直接准确地回答了关于美国海军学会总部所在地的问题，符合所有判断标准，包括信息完整性和语义一致性。","Annapolis, Maryland",True,1.0,1.0,"预测答案“Annapolis, Maryland”与标准答案完全一致，不仅包含了关键的地理位置信息（安纳波利斯市和马里兰州），而且在语义上完全等价，没有任何歧义或差异。这直接准确地回答了关于美国海军学会总部所在地的问题，符合所有判断标准，包括信息完整性和语义一致性。"
What political party was the socialist candidate part of who ran for president in 1912?,Who was the socialist candidate in the 1912 US presidential election?,Eugene V. Debs was the Socialist Party candidate in the 1912 US presidential election.,Eugene V. Debs,True,0.4347826086956522,0.0,预测答案“Eugene V. Debs”直接提供了标准答案中的核心信息，即1912年美国总统选举中社会主义候选人的姓名。虽然预测答案省略了“Socialist Party candidate”等修饰语，但问题明确询问候选人是谁，而“Eugene V. Debs”在历史语境中唯一对应这一身份，语义上与标准答案完全等价，且关键信息完整无误，因此正确回答了问题。,Eugene V. Debs,True,0.4347826086956522,0.0,预测答案“Eugene V. Debs”直接提供了标准答案中的核心信息，即1912年美国总统选举中社会主义候选人的姓名。虽然预测答案省略了“Socialist Party candidate”等修饰语，但问题明确询问候选人是谁，而“Eugene V. Debs”在历史语境中唯一对应这一身份，语义上与标准答案完全等价，且关键信息完整无误，因此正确回答了问题。
Which county does Lloyd Dane's birthplace belong to?,Where was Lloyd Dane born?,"Lloyd Dane was born in Eldon, Missouri.",Missouri,False,0.19999999999999998,0.0,"预测答案“Missouri”虽然包含了标准答案中的州名信息，但未能提供更具体的关键地点“Eldon”。标准答案明确指出出生地为“Eldon, Missouri”，而预测答案仅给出州名，遗漏了城镇这一核心细节，导致信息不完整且语义上不等价。根据判断标准，预测答案未完全涵盖关键信息，因此不能视为正确回答。","The birthplace of Lloyd Dane is not directly stated in the provided documents. However, based on the information given, we can infer that Lloyd Dane was born in the United States, as he participated in NASCAR Grand National Series races in Missouri, which is in the U.S. But without a specific mention of his birthplace, we cannot definitively state his birth location from the given documents.",False,0.18918918918918923,0.0,预测答案未能正确回答问题，因为它明确表示无法从给定文档中确定劳埃德·戴恩的具体出生地，仅推断他出生在美国，而标准答案明确指出他出生在密苏里州的埃尔登。预测答案缺少关键的具体地点信息，且在语义上与标准答案不等价，因为它表达了不确定性而非肯定陈述，因此不符合正确回答的标准。
Which county does Lloyd Dane's birthplace belong to?,"Which county does Eldon, Missouri belong to?",Miller County,Miller County,True,1.0,1.0,"预测答案“Miller County”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价。两者都准确指出了Eldon, Missouri所属的县份，没有任何措辞差异或信息缺失，因此预测答案正确地回答了问题。",Miller County,True,1.0,1.0,"预测答案“Miller County”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价。两者都准确指出了Eldon, Missouri所属的县份，没有任何措辞差异或信息缺失，因此预测答案正确地回答了问题。"
Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,What creature do annelid larvae live like?,Annelid larvae live like plankton.,ertiform (caterpillar-like),False,0,0.0,预测答案“ertiform (caterpillar-like)”与标准答案“Annelid larvae live like plankton”在语义上完全不一致。标准答案的关键信息是环节动物幼虫像浮游生物一样生活，这描述了它们在海洋或水体中漂浮的生态角色；而预测答案提到的“毛虫状”形态特征，并未涉及浮游生活方式，两者在核心概念上存在本质差异，无法通过措辞调整实现等价。,eruciform,False,0,0.0,预测答案“eruciform”仅指幼虫形态（毛虫状），并未直接回答“像什么生物一样生活”的问题核心。标准答案明确指出“像浮游生物一样生活”，强调了生态角色和行为方式，而预测答案缺乏这一关键信息，两者在语义上不等价，无法满足正确回答的要求。
Who is the voice of the character in Spongebob Squarepants with the same name as the creature that annelid larvae live like?,Which character in Spongebob Squarepants has the same name as the creature that annelid larvae live like (plankton)?,Plankton,Patrick Star,False,0,0.0,预测答案“Patrick Star”与标准答案“Plankton”在语义上完全不符。问题明确指出需要找到《海绵宝宝》中与“annelid larvae（环节动物幼虫）生活方式相似的生物同名”的角色，而环节动物幼虫的生活方式是浮游（planktonic），因此角色名应为“Plankton”。预测答案中的“Patrick Star”是海星角色，与浮游生物无关，既未包含关键信息，也不存在语义等价性，属于错误回答。,Plankton,True,1.0,1.0,预测答案“Plankton”与标准答案完全一致，不仅包含了关键信息，而且在语义上完全等价。问题询问《海绵宝宝》中哪个角色的名字与环节动物幼虫所类似生活的生物（浮游生物）相同，两者均指向同一角色“Plankton”。预测答案直接提供了正确的角色名称，没有任何措辞差异或额外信息，因此准确无误地回答了问题。
Who is part of the band that performed Full Cooperation?,Who performed the song Full Cooperation?,The song 'Full Cooperation' was performed by the American hip hop group Def Squad.,Def Squad,True,0.16666666666666669,0.0,预测答案“Def Squad”直接提供了标准答案中的核心信息，即表演歌曲“Full Cooperation”的主体是美国嘻哈组合Def Squad。虽然预测答案省略了“美国嘻哈组合”这一修饰语，但“Def Squad”本身已准确指代了标准答案中的关键实体，语义上与标准答案完全等价，且没有引入任何矛盾或错误信息。根据判断标准，允许措辞上的细微差异，因此预测答案正确回答了问题。,Def Squad,True,0.16666666666666669,0.0,预测答案“Def Squad”直接提供了标准答案中的核心信息，即表演歌曲“Full Cooperation”的主体是美国嘻哈组合Def Squad。虽然预测答案省略了“美国嘻哈组合”这一修饰语，但“Def Squad”本身已准确指代了标准答案中的关键实体，语义上与标准答案完全等价，且没有引入任何矛盾或错误信息。根据判断标准，允许措辞上的细微差异，因此预测答案正确回答了问题。
